user_id,user_name,email,country,ip_address,timestamp,device_type,session_duration_minutes,page_interactions,request_type,marketing_channel,conversion_rate,product,user_type,request_frequency,previous_visits,conversion_history,purchase_amount_usd,sales_person,returning_customer,sales_target_usd,performance_vs_target,sales_funnel_stage,customer_value_segment,marketing_conversion_target,conversion_vs_target,engagement_score,channel_efficiency,month,role,sales_target,conversion_target,sales_gap,sales_status,conversion_gap,marketing_status
43d88870-f81d-4aa1-8812-0a8e78308930,ashleysolis,pgibson@example.org,Cook Islands,63.140.206.79,2025-05-02 18:11:08.739305,Mobile,13.96,2,GET,Social Media,0.32,AI Assistant,New,3,9,0,824.38,Sales officer,1,500,324.38,Awareness,High,0.55,-0.23,12.78,4.47,2025-05,Sales,500,0.5,-324.38,Achieved,0.18,Below Target
65c17795-b155-46bc-9f8d-ed9756abf2f1,sheilabarnes,hvelez@example.net,Grenada,171.68.146.177,2025-04-24 12:08:04.595042,Tablet,15.68,10,GET,Email,0.93,Analytics Dashboard,Returning,7,8,1,290.43,Sales officer,0,300,-9.569999999999991,Consideration,Medium,0.5,0.43,28.87,14.58,2025-04,Sales,500,0.5,209.57,Below Target,-0.43000000000000005,Achieved
541cdfcd-da0d-4a5f-948f-8b74a65bb1f2,masonmichael,charlesmartinez@example.org,India,158.42.234.207,2025-04-08 13:54:47.995530,Tablet,15.59,11,DELETE,Referral,0.79,AI Assistant,Returning,1,14,4,715.33,Manager,0,300,415.33,Decision,High,0.7,0.09,26.44,12.32,2025-04,Manager,1000,0.6,284.66999999999996,Below Target,-0.19000000000000006,Achieved
889b78d5-dbfd-497e-aca2-b148da330aa1,tanya66,browneugene@example.net,Cook Islands,169.151.37.160,2025-05-06 20:56:07.869127,Desktop,0.96,3,DELETE,Paid Ads,0.11,AI Assistant,Returning,9,11,1,830.24,Sales officer,1,300,530.24,Consideration,High,0.6,-0.49,3.78,0.11,2025-05,Sales,500,0.5,-330.24,Achieved,0.39,Below Target
a075e927-5110-4492-b442-7e0b61484bb3,cfinley,gordonjonathan@example.net,Yemen,156.1.173.153,2025-05-04 10:55:45.027744,Desktop,6.82,7,POST,Social Media,0.12,Prototyping Tool,New,6,5,0,381.06,Marketing officer,0,500,-118.94,Awareness,Medium,0.55,-0.43,7.93,0.82,2025-05,Marketing,300,0.7,-81.06,Achieved,0.58,Below Target
7cea2045-c268-483e-a32f-2e63b7fddd71,zhall,barberdiana@example.com,Finland,201.247.128.29,2025-04-30 06:57:26.456855,Mobile,0.59,8,POST,Social Media,0.92,Prototyping Tool,New,3,3,1,698.6,Manager,1,500,198.6,Consideration,High,0.55,0.37,21.84,0.54,2025-04,Manager,1000,0.6,301.4,Below Target,-0.32000000000000006,Achieved
9e11d2cd-0930-4ef6-8a80-068ddf547e50,christopherhunt,navarrokatrina@example.com,Liechtenstein,218.195.112.131,2025-04-28 08:42:54.912441,Desktop,7.97,19,DELETE,Social Media,0.08,Prototyping Tool,Returning,7,2,4,442.91,Manager,1,300,142.91000000000005,Decision,Medium,0.55,-0.47,12.39,0.64,2025-04,Manager,1000,0.6,557.0899999999999,Below Target,0.52,Below Target
af34cf65-a193-44b2-bc19-e71d118405ad,dcox,rlittle@example.com,Bolivia,157.119.40.100,2025-04-12 08:34:24.892504,Mobile,5.83,18,PUT,Social Media,0.69,Collaboration Suite,New,5,3,2,985.8,Manager,1,500,485.8,Consideration,High,0.55,0.1399999999999999,23.33,4.02,2025-04,Manager,1000,0.6,14.200000000000045,Below Target,-0.08999999999999997,Achieved
3a3c8a71-ff57-4e2b-8991-ab9bebc2026f,bianca44,amber57@example.com,Suriname,19.207.51.54,2025-04-12 14:41:23.262772,Mobile,21.87,13,GET,Email,0.23,Prototyping Tool,Returning,8,1,3,16.6,Marketing officer,0,300,-283.4,Decision,Low,0.5,-0.27,18.55,5.03,2025-04,Marketing,300,0.7,283.4,Below Target,0.47,Below Target
fa745761-6f18-4108-9723-199dbf2c14a0,alexanderryan,owatkins@example.net,Uzbekistan,186.167.80.56,2025-04-12 10:35:58.733272,Tablet,4.32,13,PUT,Organic Search,0.04,Prototyping Tool,Returning,8,4,0,420.2,Sales officer,1,300,120.2,Awareness,Medium,0.4,-0.36,7.73,0.17,2025-04,Sales,500,0.5,79.80000000000001,Below Target,0.46,Below Target
b4323070-a23d-4c2f-82a7-96891933918c,gailjacobs,raymondmurray@example.net,Jersey,205.94.67.170,2025-04-18 05:56:47.830117,Mobile,1.25,19,DELETE,Social Media,0.06,AI Assistant,New,9,8,2,271.08,Marketing officer,0,500,-228.92,Consideration,Medium,0.55,-0.49,9.3,0.08,2025-04,Marketing,300,0.7,28.920000000000016,Below Target,0.6399999999999999,Below Target
2a96e1e2-7194-4ae2-99ba-d7aedf615a5c,jenniferbradley,cynthia47@example.net,Micronesia,217.237.249.41,2025-05-02 07:14:59.863554,Desktop,1.54,12,DELETE,Paid Ads,0.37,Collaboration Suite,Returning,6,5,3,851.24,Manager,1,300,551.24,Decision,High,0.6,-0.2299999999999999,12.82,0.57,2025-05,Manager,1000,0.6,148.76,Below Target,0.22999999999999998,Below Target
0769165f-e746-4cb9-8ca9-cf07b1aa0f6a,alan96,bassandrew@example.net,Norway,206.129.63.174,2025-05-03 07:12:23.963746,Tablet,14.33,17,GET,Referral,0.08,Prototyping Tool,New,4,1,2,294.25,Sales officer,1,500,-205.75,Consideration,Medium,0.7,-0.62,14.13,1.15,2025-05,Sales,500,0.5,205.75,Below Target,0.42,Below Target
0e5dd462-cbd0-4ef2-930a-37df0bc61066,shawnanderson,juliadavid@example.net,Malta,199.21.179.122,2025-04-30 04:31:37.530821,Mobile,9.63,12,DELETE,Organic Search,0.6,Analytics Dashboard,New,2,5,1,548.41,Sales officer,0,500,48.40999999999997,Consideration,High,0.4,0.1999999999999999,20.65,5.78,2025-04,Sales,500,0.5,-48.40999999999997,Achieved,-0.09999999999999998,Achieved
6e417d47-5ff5-45ea-9bc4-40f14b1a269b,paulhamilton,amber65@example.org,Azerbaijan,190.223.238.244,2025-05-01 03:40:30.758601,Desktop,1.07,13,DELETE,Referral,0.65,Collaboration Suite,Returning,3,8,1,742.87,Sales officer,1,300,442.87,Consideration,High,0.7,-0.0499999999999999,18.63,0.7,2025-05,Sales,500,0.5,-242.87,Achieved,-0.15000000000000002,Achieved
697c3923-87fa-441a-be83-b91f25440fe0,davistanya,kellimedina@example.com,Botswana,164.84.77.3,2025-04-11 14:19:13.909219,Mobile,0.88,12,PUT,Paid Ads,0.37,Analytics Dashboard,New,5,13,3,502.26,Marketing officer,1,500,2.259999999999991,Decision,High,0.6,-0.2299999999999999,12.55,0.33,2025-04,Marketing,300,0.7,-202.26,Achieved,0.32999999999999996,Below Target
2e183554-cae2-4e66-ae8a-781390e0a95b,javier62,mary34@example.org,Togo,206.52.79.88,2025-05-01 23:51:56.606116,Mobile,12.07,19,GET,Social Media,0.74,Collaboration Suite,Returning,8,3,3,416.3,Sales officer,1,300,116.3,Decision,Medium,0.55,0.1899999999999999,27.23,8.93,2025-05,Sales,500,0.5,83.69999999999999,Below Target,-0.24,Achieved
9c07a751-1437-4509-acd1-586a2b840c67,shelley85,bakerlisa@example.org,Switzerland,200.122.34.46,2025-05-02 17:31:42.270071,Desktop,0.76,14,DELETE,Organic Search,0.49,Cloud IDE,New,2,0,1,52.09,Manager,0,500,-447.91,Consideration,Low,0.4,0.0899999999999999,15.7,0.37,2025-05,Manager,1000,0.6,947.91,Below Target,0.10999999999999999,Below Target
aee1e86b-9ea5-46aa-a1ee-6c5bdeef580f,emily18,cobbmelinda@example.org,Latvia,39.53.162.196,2025-04-22 14:15:17.718373,Tablet,17.25,7,DELETE,Email,0.43,Analytics Dashboard,Returning,5,1,1,32.7,Marketing officer,1,300,-267.3,Consideration,Low,0.5,-0.07,18.3,7.42,2025-04,Marketing,300,0.7,267.3,Below Target,0.26999999999999996,Below Target
9549c931-e9af-499d-bf67-1eec3da70577,fergusontrevor,moorestephanie@example.com,Kuwait,93.179.99.231,2025-04-26 16:00:41.693576,Mobile,12.25,13,POST,Paid Ads,0.41,Collaboration Suite,New,9,4,3,957.75,Manager,0,500,457.75,Decision,High,0.6,-0.19,18.3,5.02,2025-04,Manager,1000,0.6,42.25,Below Target,0.19,Below Target
a34db7c5-760d-4bbb-bb70-b3a124a35cf2,singhsarah,matthew75@example.org,Benin,208.141.239.222,2025-05-03 09:17:44.137223,Mobile,0.85,6,PUT,Email,0.43,Prototyping Tool,New,2,9,3,646.81,Manager,1,500,146.80999999999997,Decision,High,0.5,-0.07,11.34,0.37,2025-05,Manager,1000,0.6,353.19000000000005,Below Target,0.16999999999999998,Below Target
aab612c9-415d-474a-b5a6-69814104a8b5,danielleramsey,yballard@example.net,Azerbaijan,171.58.208.64,2025-04-13 13:01:23.277246,Mobile,0.89,19,GET,Referral,0.97,Analytics Dashboard,New,8,6,3,827.0,Sales officer,0,500,327.0,Decision,High,0.7,0.27,27.36,0.86,2025-04,Sales,500,0.5,-327.0,Achieved,-0.47,Achieved
771ad655-cdfc-4ee0-a61e-de900267deb3,barrettashley,fryjason@example.org,Mayotte,159.149.113.90,2025-05-07 08:05:32.626573,Mobile,43.15,19,PUT,Social Media,0.68,Prototyping Tool,New,3,7,4,485.63,Sales officer,0,500,-14.370000000000005,Decision,Medium,0.55,0.13,38.46,29.34,2025-05,Sales,500,0.5,14.370000000000005,Below Target,-0.18000000000000005,Achieved
8beddb12-ad77-482f-89a2-3a89e6b5a92c,mbaker,christopher72@example.net,Saint Pierre and Miquelon,56.16.208.196,2025-04-12 23:15:10.467432,Tablet,4.69,4,PUT,Social Media,0.32,Prototyping Tool,Returning,8,2,4,268.97,Sales officer,1,300,-31.029999999999973,Decision,Medium,0.55,-0.23,9.88,1.5,2025-04,Sales,500,0.5,231.02999999999997,Below Target,0.18,Below Target
f1faf665-7115-43f3-92e8-9d1028711733,linda24,briancameron@example.com,Jersey,219.247.153.78,2025-04-11 20:33:35.519545,Tablet,4.63,19,GET,Paid Ads,0.73,Analytics Dashboard,New,4,8,1,301.59,Marketing officer,0,500,-198.41000000000005,Consideration,Medium,0.6,0.13,24.05,3.38,2025-04,Marketing,300,0.7,-1.589999999999975,Achieved,-0.030000000000000027,Achieved
4c955f6a-966b-4964-bcd6-bdca5876fd09,ldickson,christophersolis@example.org,Nepal,192.31.18.57,2025-04-21 14:59:37.941228,Desktop,16.76,9,GET,Paid Ads,0.33,Collaboration Suite,New,4,1,4,53.06,Sales officer,1,500,-446.94,Decision,Low,0.6,-0.2699999999999999,16.9,5.53,2025-04,Sales,500,0.5,446.94,Below Target,0.16999999999999998,Below Target
b0b862ef-6c9f-42b9-b647-8986a3917c99,elizabeth58,rfrye@example.org,India,207.199.67.157,2025-04-08 16:44:25.481561,Tablet,29.42,16,GET,Paid Ads,0.13,Cloud IDE,New,7,3,0,792.97,Marketing officer,1,500,292.97,Awareness,High,0.6,-0.47,20.77,3.82,2025-04,Marketing,300,0.7,-492.97,Achieved,0.57,Below Target
4d57d880-d865-469a-b4f3-310340066ff2,jeffreygreen,stephensrebecca@example.net,Haiti,216.146.1.83,2025-04-10 04:13:42.660569,Tablet,42.69,4,GET,Referral,0.48,Analytics Dashboard,Returning,5,3,1,585.76,Marketing officer,1,300,285.76,Consideration,High,0.7,-0.2199999999999999,28.28,20.49,2025-04,Marketing,300,0.7,-285.76,Achieved,0.21999999999999997,Below Target
da743152-627b-41a1-bfd6-f23232ffe294,stacyjohnson,angela08@example.net,Eritrea,179.123.80.148,2025-05-02 09:19:48.128165,Mobile,14.0,6,PUT,Referral,0.75,Cloud IDE,Returning,4,14,0,485.99,Manager,0,300,185.99,Awareness,Medium,0.7,0.05,23.0,10.5,2025-05,Manager,1000,0.6,514.01,Below Target,-0.15000000000000002,Achieved
61a11729-3cb9-4350-9b4d-a0fe7bb38605,chrismccarthy,fgilmore@example.org,Armenia,53.18.251.103,2025-04-17 04:00:11.841496,Desktop,4.72,8,DELETE,Referral,0.38,Collaboration Suite,New,7,5,2,853.77,Marketing officer,0,500,353.77,Consideration,High,0.7,-0.3199999999999999,12.69,1.79,2025-04,Marketing,300,0.7,-553.77,Achieved,0.31999999999999995,Below Target
4bbe4aff-9326-4ffd-9be4-bf5192698698,melinda87,kelseyshaw@example.com,Indonesia,191.219.109.20,2025-04-25 22:57:10.151778,Desktop,0.87,16,POST,Email,0.87,AI Assistant,New,3,9,0,450.4,Manager,0,500,-49.60000000000002,Awareness,Medium,0.5,0.37,24.15,0.76,2025-04,Manager,1000,0.6,549.6,Below Target,-0.27,Achieved
059dd55d-4b94-4e30-b303-f438fe2110d0,ujohnson,jacqueline30@example.com,Guyana,126.48.228.58,2025-05-03 14:04:38.390436,Tablet,15.01,5,GET,Organic Search,0.39,Collaboration Suite,New,9,5,2,948.45,Manager,1,500,448.4500000000001,Consideration,High,0.4,-0.01,15.8,5.85,2025-05,Manager,1000,0.6,51.549999999999955,Below Target,0.20999999999999996,Below Target
6553867d-a881-4fd3-947d-577bfa5a91ca,mitchell76,erin77@example.org,Vanuatu,191.210.27.10,2025-04-27 20:35:14.214923,Desktop,8.17,10,DELETE,Paid Ads,0.35,Cloud IDE,Returning,5,2,0,23.1,Marketing officer,1,300,-276.9,Awareness,Low,0.6,-0.25,14.27,2.86,2025-04,Marketing,300,0.7,276.9,Below Target,0.35,Below Target
dd750e98-90e0-495f-8212-b554464458b4,victor76,garciasean@example.net,Anguilla,131.215.184.140,2025-04-13 09:41:22.991063,Mobile,5.52,13,DELETE,Paid Ads,1.0,Prototyping Tool,Returning,3,8,2,984.77,Sales officer,1,300,684.77,Consideration,High,0.6,0.4,27.41,5.52,2025-04,Sales,500,0.5,-484.77,Achieved,-0.5,Achieved
f93e08d5-bea2-4dfe-873f-6e1baf908e3c,jennifer53,ablack@example.net,Austria,15.62.98.126,2025-04-22 03:47:46.647748,Desktop,23.68,14,GET,Email,0.48,Prototyping Tool,New,2,10,2,817.72,Manager,1,500,317.72,Consideration,High,0.5,-0.02,24.67,11.37,2025-04,Manager,1000,0.6,182.27999999999997,Below Target,0.12,Below Target
bec39a37-9b3d-44bd-a91e-314e0c8e29e3,tammy65,oconnellmelissa@example.com,Cameroon,134.27.194.2,2025-04-26 20:34:20.219681,Desktop,1.18,7,DELETE,Paid Ads,0.81,Cloud IDE,Returning,7,4,1,361.39,Sales officer,0,300,61.38999999999999,Consideration,Medium,0.6,0.21,19.47,0.96,2025-04,Sales,500,0.5,138.61,Below Target,-0.31000000000000005,Achieved
e726be23-e776-4886-9534-ee1d7f2984f5,rritter,omccullough@example.com,Congo,167.64.237.98,2025-04-14 06:03:13.073035,Mobile,6.79,6,POST,Email,0.8,AI Assistant,Returning,7,14,3,599.41,Manager,0,300,299.41,Decision,High,0.5,0.3,21.12,5.43,2025-04,Manager,1000,0.6,400.59000000000003,Below Target,-0.20000000000000007,Achieved
3ae909fe-cc82-48da-8696-f5e64944051b,uhughes,christopherhernandez@example.com,Heard Island and McDonald Islands,27.131.156.67,2025-04-29 11:14:25.708828,Mobile,0.11,7,PUT,Referral,0.93,AI Assistant,Returning,5,13,3,865.96,Marketing officer,0,300,565.96,Decision,High,0.7,0.2300000000000001,21.44,0.1,2025-04,Marketing,300,0.7,-565.96,Achieved,-0.2300000000000001,Achieved
3810ae66-5a31-44cc-8d4b-69a99b689c88,erivers,pharris@example.com,Iraq,31.60.235.40,2025-04-24 03:26:38.804716,Desktop,6.32,5,GET,Referral,0.08,Prototyping Tool,New,4,1,1,486.78,Marketing officer,0,500,-13.220000000000027,Consideration,Medium,0.7,-0.62,6.13,0.51,2025-04,Marketing,300,0.7,-186.77999999999997,Achieved,0.62,Below Target
402913ec-9ef2-493e-b0ac-7d7ba2f963a3,rclark,jonesshannon@example.org,Saint Kitts and Nevis,206.181.28.105,2025-05-03 02:57:52.956397,Mobile,0.58,18,GET,Social Media,0.27,Prototyping Tool,Returning,2,5,2,60.54,Sales officer,0,300,-239.46,Consideration,Low,0.55,-0.28,12.83,0.16,2025-05,Sales,500,0.5,439.46,Below Target,0.22999999999999998,Below Target
c478f6f1-b88e-4318-816d-83edad81f8bd,christiancooper,hferguson@example.net,Gabon,154.235.17.253,2025-04-20 13:49:34.996957,Mobile,1.26,12,DELETE,Organic Search,0.77,Collaboration Suite,New,2,2,3,904.66,Sales officer,0,500,404.66,Decision,High,0.4,0.37,20.7,0.97,2025-04,Sales,500,0.5,-404.65999999999997,Achieved,-0.27,Achieved
2303f6c6-d69d-42f1-ae4c-84ffa8c01f05,andrew09,vhill@example.com,Slovakia (Slovak Republic),74.165.72.111,2025-04-27 08:55:32.402689,Desktop,1.25,6,POST,Social Media,0.56,Cloud IDE,New,7,7,3,521.85,Sales officer,0,500,21.850000000000023,Decision,High,0.55,0.01,14.1,0.7,2025-04,Sales,500,0.5,-21.850000000000023,Achieved,-0.06000000000000005,Achieved
a0a11839-e745-4704-98df-bc3ca0d4de3d,sara94,carterolivia@example.com,Belize,137.133.221.2,2025-05-01 11:35:53.807336,Desktop,10.48,1,GET,Email,0.56,Prototyping Tool,Returning,7,14,0,549.71,Marketing officer,0,300,249.71000000000004,Awareness,High,0.5,0.06,15.79,5.87,2025-05,Marketing,300,0.7,-249.71000000000004,Achieved,0.1399999999999999,Below Target
c9e26074-4f16-49a0-8a17-991ea5769411,briggsjacob,ronald95@example.org,French Southern Territories,195.206.205.206,2025-05-01 19:25:35.596454,Mobile,13.71,4,GET,Organic Search,0.17,Cloud IDE,New,4,12,4,23.58,Marketing officer,1,500,-476.42,Decision,Low,0.4,-0.23,10.48,2.33,2025-05,Marketing,300,0.7,276.42,Below Target,0.5299999999999999,Below Target
5d678bb1-945e-42e4-888a-93ec70d9c9f8,ucarlson,lcarter@example.com,Serbia,199.67.240.143,2025-05-06 12:46:25.633448,Desktop,8.76,19,PUT,Email,0.28,Collaboration Suite,New,4,2,1,109.07,Sales officer,1,500,-390.93,Consideration,Medium,0.5,-0.2199999999999999,16.7,2.45,2025-05,Sales,500,0.5,390.93,Below Target,0.21999999999999997,Below Target
e8dd5e5a-1712-4b16-a1a4-344fbb7bee03,barbara64,lonniewallace@example.com,Antigua and Barbuda,185.71.62.165,2025-04-28 09:40:47.074227,Desktop,32.75,12,DELETE,Social Media,0.52,Cloud IDE,Returning,4,4,4,779.62,Manager,0,300,479.62,Decision,High,0.55,-0.03,28.3,17.03,2025-04,Manager,1000,0.6,220.38,Below Target,0.07999999999999996,Below Target
6a5e6920-bf5a-47e6-93a3-dd5a4b8c5bdc,pwhite,zlove@example.org,Latvia,100.255.191.152,2025-04-08 03:49:32.593184,Tablet,4.7,15,GET,Email,0.28,Analytics Dashboard,Returning,2,14,2,440.6,Marketing officer,0,300,140.60000000000002,Consideration,Medium,0.5,-0.2199999999999999,13.48,1.32,2025-04,Marketing,300,0.7,-140.60000000000002,Achieved,0.41999999999999993,Below Target
c958e75e-21d5-4971-b367-49b52cf6bf75,chaveztina,christopher60@example.org,Korea,60.130.12.210,2025-04-22 12:25:23.214710,Tablet,3.36,3,GET,Social Media,0.21,AI Assistant,New,9,3,0,998.08,Marketing officer,0,500,498.08,Awareness,High,0.55,-0.3400000000000001,6.74,0.71,2025-04,Marketing,300,0.7,-698.08,Achieved,0.49,Below Target
5da8d6d2-f8b3-4a8b-a05f-b8bc8a16a06c,johnfrank,terricurtis@example.net,Bouvet Island (Bouvetoya),82.158.109.63,2025-04-26 00:39:59.404529,Tablet,20.3,8,PUT,Referral,0.09,Cloud IDE,New,1,3,3,698.72,Sales officer,1,500,198.72000000000003,Decision,High,0.7,-0.61,13.12,1.83,2025-04,Sales,500,0.5,-198.72000000000003,Achieved,0.41000000000000003,Below Target
45c45a3e-e9da-484a-8075-9f1f87e5f0fe,bakerpaul,bsingh@example.org,Tajikistan,221.6.194.231,2025-04-15 12:26:26.566248,Mobile,2.53,11,GET,Social Media,0.16,Cloud IDE,Returning,8,1,0,950.11,Marketing officer,0,300,650.11,Awareness,High,0.55,-0.39,8.61,0.4,2025-04,Marketing,300,0.7,-650.11,Achieved,0.5399999999999999,Below Target
e9ff1cae-41c8-4a8c-aa1f-955ad499da99,brian48,erica09@example.com,El Salvador,214.27.80.100,2025-04-12 07:47:35.579823,Tablet,33.03,16,GET,Organic Search,0.77,AI Assistant,Returning,6,7,1,286.56,Manager,0,300,-13.439999999999998,Consideration,Medium,0.4,0.37,35.01,25.43,2025-04,Manager,1000,0.6,713.44,Below Target,-0.17000000000000004,Achieved
f7a67b94-7b5a-411a-b1b6-4afed31edf1a,johnmerritt,sheltonlaura@example.org,Togo,31.86.28.88,2025-05-04 15:20:05.432379,Desktop,0.12,9,PUT,Social Media,0.72,Analytics Dashboard,Returning,7,2,2,184.39,Sales officer,0,300,-115.61,Consideration,Medium,0.55,0.1699999999999999,18.05,0.09,2025-05,Sales,500,0.5,315.61,Below Target,-0.21999999999999997,Achieved
ded255d0-bf1e-4366-8b8e-63d4ce7607ad,tvelasquez,dawn19@example.net,Cambodia,197.252.209.174,2025-05-04 11:04:53.285919,Tablet,35.03,3,POST,Social Media,0.05,Prototyping Tool,New,5,3,0,382.82,Manager,0,500,-117.18,Awareness,Medium,0.55,-0.5,16.21,1.75,2025-05,Manager,1000,0.6,617.1800000000001,Below Target,0.5499999999999999,Below Target
77e490c7-1d7b-4313-8de2-2f1c56b60afc,olivia30,ochandler@example.net,Belgium,214.30.199.250,2025-04-18 20:10:26.783857,Desktop,0.44,5,PUT,Organic Search,0.2,Collaboration Suite,New,6,5,0,272.12,Marketing officer,0,500,-227.88,Awareness,Medium,0.4,-0.2,6.18,0.09,2025-04,Marketing,300,0.7,27.879999999999995,Below Target,0.49999999999999994,Below Target
c1101266-2408-46dc-9346-d1a9f6802cdb,oknight,donaldbrown@example.com,Russian Federation,54.232.246.246,2025-04-12 00:46:39.470907,Tablet,22.18,14,POST,Social Media,0.56,Cloud IDE,Returning,6,14,0,617.23,Sales officer,0,300,317.23,Awareness,High,0.55,0.01,25.67,12.42,2025-04,Sales,500,0.5,-117.23000000000002,Achieved,-0.06000000000000005,Achieved
ad238d36-dc32-4c97-b9c1-e262f76c8ede,rperez,jbartlett@example.com,Angola,66.125.122.190,2025-04-25 14:22:31.021889,Mobile,7.5,15,POST,Paid Ads,0.32,Analytics Dashboard,New,9,8,3,747.0,Sales officer,1,500,247.0,Decision,High,0.6,-0.2799999999999999,15.4,2.4,2025-04,Sales,500,0.5,-247.0,Achieved,0.18,Below Target
65bcc272-fadd-4ea3-aca5-e2fdb966442a,johnsondebbie,fjones@example.com,Ghana,195.17.52.86,2025-04-24 15:30:57.794411,Desktop,49.57,6,POST,Paid Ads,0.82,AI Assistant,New,4,14,2,408.08,Marketing officer,1,500,-91.92000000000002,Consideration,Medium,0.6,0.2199999999999999,38.63,40.65,2025-04,Marketing,300,0.7,-108.07999999999998,Achieved,-0.12,Achieved
8eac0a33-cdf9-44a7-9882-b5c1f79efd70,simpsonalyssa,gloria33@example.net,Gambia,218.192.152.109,2025-04-14 02:53:32.620158,Tablet,0.77,4,DELETE,Social Media,0.78,Prototyping Tool,Returning,5,13,3,98.95,Sales officer,1,300,-201.05,Decision,Low,0.55,0.2299999999999999,17.51,0.6,2025-04,Sales,500,0.5,401.05,Below Target,-0.28,Achieved
6502d6a2-ca6a-4224-971e-16cc5da36f1b,samantha21,christopher29@example.net,Ecuador,208.15.243.63,2025-04-19 00:13:41.844515,Tablet,8.07,8,DELETE,Email,0.89,Prototyping Tool,New,4,11,0,36.07,Sales officer,1,500,-463.93,Awareness,Low,0.5,0.39,24.23,7.18,2025-04,Sales,500,0.5,463.93,Below Target,-0.39,Achieved
1fa382e8-895c-4d99-83b3-8eb403902c5d,richardsonana,hamiltonamy@example.net,Greenland,150.21.3.149,2025-04-24 07:58:56.004532,Desktop,34.84,19,GET,Referral,0.56,Prototyping Tool,Returning,1,3,3,225.85,Manager,1,300,-74.15,Decision,Medium,0.7,-0.1399999999999999,32.74,19.51,2025-04,Manager,1000,0.6,774.15,Below Target,0.039999999999999925,Below Target
bfbf397b-ac3e-4b0d-9e5b-a13d746cdb77,hendricksangela,floresheather@example.com,Samoa,181.250.162.196,2025-04-26 09:14:42.458676,Mobile,7.4,5,GET,Social Media,0.35,AI Assistant,New,6,2,3,735.16,Manager,1,500,235.16,Decision,High,0.55,-0.2,11.96,2.59,2025-04,Manager,1000,0.6,264.84000000000003,Below Target,0.25,Below Target
618ae305-95a5-4afa-831d-029fac1e86d8,eric54,ybrown@example.org,Somalia,91.252.88.29,2025-04-25 18:50:25.629507,Desktop,9.93,13,POST,Social Media,0.61,AI Assistant,New,5,4,1,229.34,Manager,0,500,-270.66,Consideration,Medium,0.55,0.0599999999999999,21.37,6.06,2025-04,Manager,1000,0.6,770.66,Below Target,-0.010000000000000009,Achieved
5f18e583-f0b6-483f-a377-f6f1d289f0ab,ryanbullock,wallerbarbara@example.org,Suriname,116.1.199.141,2025-04-15 11:29:22.160483,Desktop,11.9,16,PUT,Referral,0.09,AI Assistant,Returning,4,8,4,911.86,Manager,1,300,611.86,Decision,High,0.7,-0.61,12.96,1.07,2025-04,Manager,1000,0.6,88.13999999999999,Below Target,0.51,Below Target
78b2b549-3bdb-409e-acc2-16a01bbc91f7,rgreen,shelly83@example.com,Belize,30.48.112.246,2025-04-12 22:28:46.506583,Desktop,6.06,1,DELETE,Paid Ads,0.01,Prototyping Tool,New,6,0,4,655.13,Marketing officer,0,500,155.13,Decision,High,0.6,-0.59,3.02,0.06,2025-04,Marketing,300,0.7,-355.13,Achieved,0.69,Below Target
f1738856-e25d-46eb-9e9a-9f83066803ee,fwilliams,joshuabradley@example.com,Comoros,59.83.41.138,2025-04-07 13:52:11.731344,Tablet,9.88,13,DELETE,Referral,0.02,Analytics Dashboard,Returning,5,4,1,863.47,Marketing officer,1,300,563.47,Consideration,High,0.7,-0.6799999999999999,9.55,0.2,2025-04,Marketing,300,0.7,-563.47,Achieved,0.6799999999999999,Below Target
9c2e58de-ea4e-4617-93f8-382b8fb864e4,dawnmartin,marcrose@example.net,Kenya,200.224.3.18,2025-04-19 05:58:13.083970,Tablet,8.78,11,GET,Paid Ads,0.41,Collaboration Suite,Returning,3,10,1,391.96,Manager,0,300,91.95999999999998,Consideration,Medium,0.6,-0.19,16.11,3.6,2025-04,Manager,1000,0.6,608.04,Below Target,0.19,Below Target
a2a9d4d8-102e-4de5-a5cc-8bf738ab854c,holtrobert,oramos@example.org,Bolivia,3.81.255.226,2025-04-25 10:19:18.287448,Tablet,23.14,8,DELETE,Email,0.23,Collaboration Suite,Returning,2,3,3,983.71,Marketing officer,1,300,683.71,Decision,High,0.5,-0.27,17.06,5.32,2025-04,Marketing,300,0.7,-683.71,Achieved,0.47,Below Target
b379cb1e-e8cd-40cc-b6da-3ca0d2e82f38,nancy23,tony44@example.org,Madagascar,55.23.31.232,2025-04-19 21:43:50.620375,Tablet,0.47,8,DELETE,Referral,0.16,Cloud IDE,New,6,4,3,682.7,Sales officer,0,500,182.70000000000005,Decision,High,0.7,-0.5399999999999999,6.59,0.08,2025-04,Sales,500,0.5,-182.70000000000005,Achieved,0.33999999999999997,Below Target
1dde7969-6886-43db-a634-8e784d5c55c7,iford,jford@example.org,Djibouti,192.133.13.235,2025-04-21 00:12:14.702077,Desktop,3.3,14,GET,Organic Search,0.62,Prototyping Tool,Returning,4,6,2,363.39,Manager,1,300,63.38999999999999,Consideration,Medium,0.4,0.2199999999999999,19.32,2.05,2025-04,Manager,1000,0.6,636.61,Below Target,-0.020000000000000018,Achieved
